RowID,CollectionDate,Site,Speaker,Utterance,Content_Focus,Media_Production,Inclusive_Disposition,Social_Disposition
539,20181109,SVHS,Jake,I have one question. Kind of a long one. Um  anitgravity because it's the force of foerces repelling each other right  to create lift off of gravity creating anti-gravity. And you say you want humans that will fly  in a way  like birds. My question is if you're in the air  how would you create the momentum to be able to move while experiencing this anti-gravity? What would You be able to move stuff over this one kilometer  hypothetically  or do you need more research on that? That's my question.,1,0,0,0
540,20181109,SAG,Lameck,OK. You see now  antigravity concept  as I said on the uses of the importance one of them is the ability to three months to fly  so that's important  so that one I was saying that going another setup  but not the not the one that is shared  so  maybe when I'm done that the other setup  so  I just shared it with you  and now you'll see where the it does so humans the ability for months to fly comes up altogether. Yeah.,1,0,0,0
541,20181109,IC4,Ish,Okay cool. Thank you for the explanation Lameck.,0,0,0,1
542,20181109,SVHS,Jake,I'm looking forward to what you come up with. I think you'll be really cool.,0,0,0,1
543,20181109,IC4,Ish,Yeah  that sounds cool I've never seen something like that before  so that sounds really interesting as well. Okay. Um. So is everyone good? Yes  Danielle?,0,0,0,1
544,20181109,IC4,Danielle,I was just going to say for reference  um I put Lameck's Sway into the agenda. So  a list of materials and whatnot is in there. It's easy for anyone to kind of take a look up and explore to create a prototype he is suggesting.,0,1,0,0
545,20181109,IC4,Ish,Okay. So um  I guess this is a good meeting guys. Okay. Well thanks for showing up. Make sure you leave  make sure you do reflections  because they are important. Okay?,0,0,0,0
546,20181109,IC4,Danielle,I'll go ahead just because you know this might not be a familiar scenario to anyone want to go ahead and put the link to the agenda in the chat window right now.,0,0,0,0
547,20181109,IC4,Ish,Oh  we put that up already. All right.,0,0,0,0
548,20181109,IC4,Danielle,Oh you did? So  everybody  everybody already saw it  then.,0,0,0,0
549,20181109,IC4,Ish,I guess some post it again to be on the safe side. Just on the safe side. All right. Cool. Thank you everyone. Danielle you staying on afterwards to talk with me?,0,0,0,1
550,20181109,IC4,Danielle,Yeah. And I just want to echo u m Ish  thank you. great job. And everyone please please um  fill out the reflections. And I know that it's late or in some cases very early for everyone. But soon after  even if it's a little bit short it's helpful because you're not going to have the same feelings that you have on  if you fill it out later on. So  if the moment is really ideal. Get it out of it take care of it. So  I hope to see you there in typing in the reflections.,0,0,0,0
551,20181109,IC4,Danielle,All so much for joining me this evening. And this morning. Appreciate it.,0,0,0,1
552,20170408,IC4,Danielle,So while we're here um let's go ahead and just go around and do some introductions and so I can start so I'm Danielle I'm actually right now in California and I'm not a student well I technically am a student but I'm not a student in the IC4 program I'm here to kind of just help facilitate the session today but my goal is for you all to interact with each other. But anybody wants to share their name  the school they're with that would be great!,0,0,0,0
553,20170408,NYSCI,Gabriella,I'm Gabriella I'm in New York uh I'm here at NySci the New York Hall of Science part of the explainer TV program.,0,0,0,0
554,20170408,IC4,Danielle,Thank you Gabby. Anybody else wanna go?,0,0,0,0
555,20170408,IC4,Danielle,Anybody else want to introduce can you all introduce yourselves?,0,0,0,0
556,20170408,SAG,Ateamate,I'm Atemate a student leader in St. Aloysius,0,0,0,0
557,20170408,IC4,Danielle,Oh there's some feedback I'm gonna mute,0,0,0,0
558,20170408,IC4,Danielle,Some sound issues okay,0,0,0,0
559,20170408,IC4,Danielle,Our other three participants can you introduce yourselves?,0,0,1,0
560,20170408,IC4,Danielle,Hi okay we have another participant can you share your name and what school you're at?,0,0,1,0
561,20170408,SAG,Christine,Okay I'm Christine from St. Aloysius,0,0,0,0
562,20170408,IC4,Danielle,Thank you Christine nice to meet you,0,0,0,1
563,20170408,SAG,Ismael,I'm Ismael from St. Aloysius as well,0,0,0,0
564,20170408,IC4,Danielle,Nice to meet you Ismael and then who else do we have here?,0,0,1,1
565,20170408,SAG,Ateamate,I'm Stella from St. Aloysius,0,0,0,0
566,20170408,IC4,Danielle,Thanks Stella I think we're getting a little bit of feedback from your microphone. I don't' know if you're in close proximity with someone else who's connected so it would be really important that when you're not speaking to make sure you mute your microphone,0,0,0,0
567,20170408,IC4,Danielle,Alright and Jessica do you want to introduce yourself?,0,0,1,0
568,20170408,Otavan,Jessica,Well sure well hi everyone I'm Jessica as you can probably see I'm from Finland and I don't know what to say honestly well I love fashion and I like to listen to Michael Jackson I don't know and I like Pikachu as you can see so yeah I don't know what else to say so,0,0,0,0
569,20170408,IC4,Danielle,Perfect. That's great. Okay everyone I know we just did some brief introductions and again just know to mute yourself when you're not speaking but at the same time I want you to speak because the goal is not for me to be talking to you the goal is for you to exchange with each other so what we'll do today is we're going to watch some video projects and if you have any video projects to contribute you can go ahead and put that into the agenda or put it in the group chat and then I'm gonna bring it up and we'll watch it together. And so I know that there are some videos that New York Hall of Science has done and so we'll get started on that so we'll watch it together and just kind of share your thoughts on the video and any questions that you might have and then I know there are some questions also that you want to ask to your fellow participants feel free to put it into the group chat or into the meeting agenda so that way we can have an exchange together okay so first I'm going to go ahead and start off with showing a video project that we have from New York Hall of Science I think I'm gonna show I see that Gabby you have a link in here so I'm gonna go ahead and pull that up. Hopefully you're okay with that. Alright here we go. I'm gonna go ahead and put share this. Here we go so Gabby do you have any things you want to mention an introduction to your video?,0,0,1,0
570,20170408,NYSCI,Gabriella,Um this was a video about the Geek Street Fair a kind of um what would you call it not a marketing just a bunch of science companies like museum of natural history in Manhattan and Google and Youtube and Facebook a bunch of them all came together to form this street fair where they had like little booths showing students and parents alike various science things that they were exploring uh there was music and I got to walk around and interview people and kind of show people that didn't get to go what was going on at the street fair,0,1,0,0
571,20170408,IC4,Danielle,Excellent oh that sounds exciting okay so we're gonna go ahead and take a look at this video that you've made. If you can't hear it let me know,0,0,0,1
572,20170408,IC4,Danielle,Great that was awesome okay so what did everyone think of the video? Comments share share share. Oh wait Christine you're on mute you wanna say something go ahead,0,0,1,1
573,20170408,SAG,Christine,It was nice!,0,0,0,1
574,20170408,IC4,Danielle,Anybody else have anything Gabby that was the fair is so cool how did you find out about that?,0,0,1,0
575,20170408,NYSCI,Gabriella,Well the New York Hall of Science was going to have a booth there that they were going to show little science demos so I went there with a crew to film our booth as well as all the other booths,0,1,0,0
576,20170408,IC4,Danielle,I see when was this?,0,0,0,0
577,20170408,NYSCI,Gabriella,This was... I don't really remember when this was I'm pretty sure it was earlier this year I don't remember off the top of my head,0,0,0,0
578,20170408,IC4,Danielle,Oh very recent that's so cool. Has anybody else here on the call have you seen anything like that before a street fair about science?,0,0,0,1
579,20170408,IC4,Danielle,Was someone saying something?,0,0,0,0
580,20170408,SAG,Ateamate,Okay I think the video is really nice it's really encouraging that people are really working on science outside here it's really encouraging especially to us who are going to join the different fields of science in the university,0,1,0,1
581,20170408,IC4,Danielle,And I see there's some comments from Veera saying also the video was very nice and well done very professional what kind of video software do you use to make it?,0,1,0,1
582,20170408,NYSCI,Gabriella,Video software well we have Canon cameras we use and then we use Premier to edit it,0,1,0,0
583,20170408,IC4,Danielle,Ah and are you involved in the editing process?,0,1,0,0
584,20170408,NYSCI,Gabriella,Was I involved in the editing process no not really I usually prefer my strengths are filming or doing audio or writing or being talent editing is kind of one of my weaker spots so I'm not really involved in editing but I have been practicing so I can improve,0,1,0,0
585,20170408,IC4,Danielle,Mhm well that's awesome actually you bring up a good question I'm curious does anyone want to talk about what are your kind of strengths in video making? Kind of how like Gabby shared that her strengths are more so in the writing aspect talent I like talent cause you're on screen you're great on screen but at the same time you're also working on the editing skills how about everybody else? What are your skills in video making?,0,1,0,0
586,20170408,SAG,Ateamate,Okay uh actually I've been making videos I started making videos in the beginning of the year and I've been using Camtasia to edit maybe if I can share one let me see,0,1,0,0
587,20170408,IC4,Danielle,Yeah do you want to share a video?,0,1,1,0
588,20170408,IC4,Danielle,Oh yeah sure if you have it on your screen I've activated your share symbol,0,0,0,0
589,20170408,SAG,Ateamate,Okay I'm still searching for it then I share it,0,0,0,0
590,20170408,IC4,Danielle,While we kind of wait can anyone else speak to their video making skills?,0,1,0,0
591,20170408,Otavan,Jessica,Well I can so I really like to make scripts and talk to people in videos and I also like to edit but in editing process it's long and hard so I get frustrated I want the video to be good so it takes time and sometimes it's very boring but I really like it though and it's really great to find new ways to edit things because I'm using the same program as the what was your name sorry Bec I'm using the same program I'm using the Premier as well so that's great program there are a lot of ways to edit there and well I have the thing where I'm just fed up or I think of something and then some dot comes up to my mind and I'm like this is the thing I want to make or this is the idea I want to tell people and it's just amazing I like to come up with different ideas and I also like to plan things like how do I edit this and how do I explain it and stuff like that so it's fun yeah,0,1,0,0
